Y,cos_delta_2,cos_delta_1Minus2,sin_delta_1Minus2,cos_delta_1Plus2,sin_delta_1Plus2,cos_delta_1,sin_delta_1
-0,0,0,0,0,0,0,0
-0.00482455341970872,-0.628179032371047,2.14165021592012,-2.78293169122782,14.1988953666736,-6.86850479131955,-8.41624893340908,-6.75141131932151
-0.12411386986456,0.0888812686040077,-0.366559813755074,-12.5236369050326,19.1097704007632,-40.9598682937473,-31.9325714572351,-17.7981706176614
-0.971944037826484,-0.704646861458096,7.71963911864685,-2.81761658717948,21.0906456345095,-1.82621145197908,-3.63722365048805,-8.56899248714347
-4.14465466465187,0.450247704049978,2.42046466749871,-3.29834437730096,4.1492687127417,-6.3149672547653,-3.28594619252904,-4.1667580589186
-37.0611881424053,0.832514298940338,-0.0709917136572386,-2.93698835675405,-1.64487053140001,-3.62252553217344,-2.95427800057315,-0.818180651156606
8.80225403762032,1.05555162139224,-1.47330724425408,-1.86865909448054,-2.39640827137249,-0.395414957789362,-1.84122001654709,0.721044573525337
4.46607169569485,1.15260597540799,-1.9622698993958,-0.555746690172608,-1.1934752577995,1.13424867684569,-0.784756610686661,1.15448639960846
3.56248481737871,1.13612266288275,-1.70302520667694,0.597723424384346,0.0763040030277231,1.25504334413865,-0.0440276758904323,1.10022292255914
3.83681369133476,1.01975015871882,-0.961818924442048,1.31668690046315,0.877309165861319,0.655465123199099,0.489173906857688,0.855091348856498
2.6541930664982,0.821276678271074,-0.0566179739709764,1.49364337629944,1.01390120998812,-0.288334352084743,0.878968734295409,0.410422891576462
1.22099870001074,0.562349813162712,0.720761819962035,1.18321446082861,0.324543395797965,-1.01521696896736,0.97003600598096,-0.244138460745744
0.198343901584481,0.267237416330674,1.16925796860712,0.558472333153037,-0.728195470736842,-0.81613555216391,0.575986820467066,-0.870923258843378
0.534264235921026,-0.0387684951338394,1.21151410889325,-0.154007794392238,-1.0912707337988,0.258626950636301,-0.21070236782326,-1.0660736290466
1.73446006859475,-0.331038872409412,0.891453104321981,-0.74058545142456,-0.270413828374852,1.11008456186278,-0.944357290792555,-0.605223580271219
2.61054734937204,-0.587218592948195,0.343224703165788,-1.05220216307806,0.886920470615389,0.739802639867531,-1.11041179032625,0.287098459604123
2.77249055696215,-0.788638718335339,-0.255992091038071,-1.03193688782378,1.05381452423894,-0.481852625017202,-0.540547346021008,1.0289881776069
2.3890213907538,-0.921438652036685,-0.735787636148627,-0.716666517739731,0.0141919775319812,-1.15468305796307,0.40877680477009,1.09474232985264
1.98116608517513,-0.977334469306121,-0.973703929574851,-0.216923553874049,-1.02999458630121,-0.49833834966172,1.08853621703034,0.420099962817818
2.21415152627245,-0.953996213276102,-0.920542520567772,0.317514242028143,-0.875514983741424,0.711895874312431,1.02810236215623,-0.53355947591264
2.47178029911047,-0.855022452054027,-0.606680020225634,0.73754222722941,0.268528633134222,1.07570800298372,0.277278665792484,-1.11044769661414
1.97302595319974,-0.689524442365527,-0.129873255331024,0.931660421816559,1.0658406414397,0.210545304027015,-0.638062167766103,-0.928869057831279
0.933236782051634,-0.471354336240283,0.371974767591543,0.852576336715741,0.632143854385206,-0.854391478559349,-1.09830042271445,-0.13680446280957
0.128511139209015,-0.218031515334671,0.757089297169094,0.528013698985223,-0.488188011473086,-0.917196934546053,-0.816849217305105,0.71487327061106
0.443484259838664,0.0505621320798549,0.917161743456719,0.0530257610804075,-1.01520947963246,0.0422206091256898,-0.0121498445818754,1.06413327923017
1.58680756791615,0.313633876479438,0.806860745016362,-0.435150278170166,-0.39544320312115,0.91292099249724,0.768029487862082,0.707105391881264
2.95472964713,0.550985348758505,0.457519026160513,-0.794357947107305,0.635742468930297,0.740726721219588,1.02130791530048,-0.094089757612076
3.15623841998198,0.744473220086479,-0.0298184392809218,-0.917739700581069,0.929385184056717,-0.241904780250288,0.606762786163772,-0.807218784345085
2.68306427133562,0.879327908226576,-0.511592731194521,-0.765800489061086,0.189407211407854,-0.928711063877704,-0.187108489616342,-0.979251637890397
2.3497697732773,0.94523922792939,-0.84276860056835,-0.380322914011072,-0.743022924373863,-0.573579325040395,-0.842178032589434,-0.515064636397984
2.61567082849276,0.937130294463378,-0.920385274592459,0.125390577684359,-0.836768986166034,0.412053398316654,-0.94099379841597,0.275371205557189
2.90698522953377,0.855559284138036,-0.716396468992243,0.598591918782465,0.00268930943271872,0.929735653914197,-0.42593572865611,0.878713208974199
2.41352276434148,0.70671224818383,-0.288833143141752,0.892874789615221,0.836755600165957,0.404253879777919,0.366262645782269,0.903515548034986
1.33446754179643,0.501977913449589,0.23352010583945,0.913961916449498,0.729646373015674,-0.578041302522516,0.917103329286704,0.331691124883142
0.330845079277813,0.257125590749311,0.689425743669481,0.650834948247566,-0.205328234017899,-0.911070629625671,0.860111095156697,-0.463175901768256
0.250021933722555,-0.00886220342441834,0.935200819002407,0.18148434898659,-0.914445773848573,-0.208424037868726,0.226460030906491,-0.952796224803317
1.28724579824783,-0.275222477390343,0.890712483047471,-0.349629182456884,-0.583183538746376,0.740119774749598,-0.564610034548236,-0.803529208767962
2.63227379441293,-0.521006275405989,0.566267801884007,-0.776087913532449,0.42237032290468,0.847128833230425,-0.978632035163892,-0.108300160747339
2.68802976989041,-0.726714811648478,0.0610555880024771,-0.962181914321489,0.950172583655326,-0.0225070387048661,-0.728707432321764,0.665103197451323
2.45528139270234,-0.875849451094622,-0.467086141209246,-0.846770898945569,0.383036274855631,-0.873208869943332,0.0203826464836475,0.987537970018364
2.18673960205706,-0.956250344974154,-0.851335069753022,-0.463860622675863,-0.631405920378257,-0.717312516655553,0.75730212689645,0.634312442595233
2.48472206767816,-0.961111679985401,-0.969141626890758,0.067205712984006,-0.917395412066379,0.271005450240519,0.974736296606767,-0.153883073530435
2.79426436408306,-0.889584617114166,-0.781807309097107,0.579155035882183,-0.139686861941685,0.946110394943684,0.522847420454183,-0.834278515663842
2.16386168493733,-0.746910504816753,-0.347404763505493,0.909918855359876,0.798797708840328,0.523357613175339,-0.285087007806568,-0.938872750167433
1.26505786749597,-0.544064413262003,0.197319009129051,0.954391319992563,0.808293348736095,-0.503901202374291,-0.891324357943763,-0.399578062281577
0.227870779840932,-0.296929346869569,0.680325249174082,0.698089010406652,-0.117345882289852,-0.941787237610591,-0.88192926554747,0.407458358950699
0.261353595737205,-0.0250611614746901,0.949008016395019,0.221852318315288,-0.89985198792977,-0.28817255955197,-0.270831793360558,0.926778997588221
1.563033285901,0.249860306597234,0.918677023388062,-0.323887352835243,-0.636928130809842,0.691466773339893,0.516502538747247,0.808177627968045
2.8367741056421,0.50577035898686,0.599301173879528,-0.766943831129726,0.356626579031606,0.864337667877019,0.941819838357824,0.14229862283553
3.23938560446065,0.722007325604043,0.0920849474139744,-0.96795009754938,0.928920756395407,0.0413749180344222,0.722663493577124,-0.610364844554944
2.85922294186197,0.881001689762719,-0.442849165932585,-0.864275681386215,0.42793067110655,-0.819843951460786,0.0178400977479514,-0.939466667888431
2.43861848482025,0.969725442741053,-0.837221933979617,-0.489444508031743,-0.558693211348434,-0.731100484136048,-0.689539486595439,-0.629755536706322
2.5834634184372,0.980779370693054,-0.967617688072668,0.0378873568835504,-0.894969329045519,0.195205257032327,-0.92323292499511,0.100927948646733
3.0391203776164,0.913025341759669,-0.794042862829411,0.551665366867645,-0.202188765541759,0.889912468829424,-0.532180471303394,0.755927530791253
2.87379825739078,0.771708196314443,-0.372035761999474,0.890797519016091,0.717896849741156,0.559203441192859,0.214283051410474,0.895884682837347
1.64447242724672,0.568054324661815,0.16523874573857,0.949611305850499,0.809513930168236,-0.411886956836915,0.811630299108265,0.430753923012664
0.40765731747387,0.318377779110314,0.649062129938636,0.710649990298799,-0.0295222485417391,-0.906983204092893,0.858662405632476,-0.32349974987379
0.174001373639712,0.0427660386726774,0.928087397814616,0.249715372219173,-0.834060281290515,-0.357712196596726,0.324783610016763,-0.857880463831875
1.08980354526174,-0.236547216430451,0.915554846048715,-0.288214676858175,-0.677783433516386,0.604837551247324,-0.429757386646282,-0.811133380881825
2.35710676527159,-0.496988754602088,0.616147490513467,-0.734519015549127,0.262253794294483,0.871406241130426,-0.894414504423711,-0.212931002698618
3.10458452475851,-0.71748332023347,0.124248247719004,-0.949651653252678,0.902892502109044,0.129989749511331,-0.751637214295248,0.533207433424624
2.67736347649124,-0.880170955355093,-0.405739435141188,-0.866640009637879,0.49926903307986,-0.766584552389632,-0.0942147111316134,0.919421435338535
2.36598421861151,-0.971863086278737,-0.807705131877106,-0.511880929587029,-0.48773192423636,-0.777429153793685,0.632462685473565,0.678120749881868
2.31720608833655,-0.985118070407015,-0.955736565995188,0.00318563419413388,-0.913263658960515,0.117698982669603,0.930019222671275,-0.031161404708459
2.55393486357174,-0.918848404165091,-0.803479378413707,0.516921524704543,-0.275572320627124,0.881807776008292,0.589071824679853,-0.724616321875183
2.40926299777074,-0.778410397686709,-0.39869582952001,0.868030757044409,0.688775934764323,0.620064002426258,-0.161383402817928,-0.923064016549289
1.343832164327,-0.575169587835255,0.131560615675592,0.946080301545658,0.852844878900108,-0.369374864469803,-0.805733236308373,-0.484267224243548
0.298882488898371,-0.325577973127315,0.620619056787303,0.726238622509218,0.0182459130501026,-0.931493759413065,-0.896024060573082,0.293090915482668
0.188720291072188,-0.0498388122627984,0.914415993533716,0.277309995698239,-0.84172118952839,-0.403672857690294,-0.36513641259919,0.871626542080209
1.37127774239598,0.229731968310654,0.919981960931346,-0.25958653803422,-0.717065941763667,0.599837079737775,0.421864062257558,0.847661986763338
2.77551001016034,0.490514411638606,0.634954968278798,-0.715177612580684,0.249657819383323,0.901812081960115,0.918671166122791,0.23467577948195
3.56086618372076,0.711416462459275,0.148715515339286,-0.94530238660432,0.924706888509119,0.145544086816539,0.778353455168966,-0.542953792999873
3.02130886508004,0.874580939046143,-0.385419565978666,-0.876568216177846,0.514555161024225,-0.7818448145117,0.0969852004241844,-0.944423990617513
2.59218100597408,0.966829724819621,-0.798387138009272,-0.529920579027198,-0.499188541213028,-0.791097172937354,-0.65202620536367,-0.689994854420789
2.67460726868201,0.980728830411293,-0.958866999572441,-0.0144919035638833,-0.925734993649562,0.127756040655534,-0.947902765297244,0.0434003958715717
2.90735607568084,0.915188711053512,-0.815154271655691,0.506565336138194,-0.265667830148349,0.894682090491619,-0.58557753479825,0.745714405346272
2.62526103886521,0.775551732467227,-0.412015594390179,0.867640385444856,0.703946199045762,0.610592969186996,0.182172813826986,0.92949304134751
1.73862215279694,0.573159953490698,0.123044165580464,0.953354605421684,0.84547484267976,-0.388107428796216,0.821852913828528,0.468594073589493
0.428986766008246,0.324438147460547,0.619977421575258,0.735590411927013,-0.0039886160002025,-0.928684682201849,0.890565516962893,-0.3157222807753
0.172394743739681,0.049565904060603,0.920227667476064,0.282908326595262,-0.845850301830053,-0.379611245100956,0.342470938173616,-0.879379255215597
1.02929008574974,-0.229154342437502,0.927428379302937,-0.260873264468384,-0.694257184281374,0.612284451837101,-0.441315609639317,-0.832961996395637
2.39000023986994,-0.489102036724814,0.638507320997798,-0.722304620710163,0.27010521986089,0.884075728344103,-0.917989361870949,-0.210189003584401
2.9948407362843,-0.709170651384488,0.145087039033498,-0.953679445938904,0.915638695419349,0.119398164439845,-0.758527595516146,0.556979780151325
2.49570367831542,-0.871479524207801,-0.395463165447881,-0.880451248466987,0.486760144640555,-0.783793349018935,-0.0741750263512018,0.937697656164105
2.19684325087788,-0.962827044349213,-0.81021118154608,-0.525412686255751,-0.512434564089509,-0.766715960190508,0.661181157342304,0.668829773073655
2.32615610505352,-0.975767338954913,-0.966070800097362,-0.00173524685514967,-0.909755394028226,0.150120832764595,0.938463411327519,-0.0635480007176115
2.72836718775803,-0.909222605466627,-0.812641440793584,0.523051945789205,-0.23864986212534,0.890813190500585,0.565128423308759,-0.752443911956253
2.30436980306453,-0.768580381258661,-0.398635985454201,0.880688405014464,0.713581112366631,0.584927912988784,-0.20104468985965,-0.920004477906773
1.28593081254096,-0.565266412411773,0.143500938079557,0.956225210390012,0.827513351142585,-0.409713771008491,-0.829054112022794,-0.448573231860055
0.268979846261713,-0.315826093572669,0.639949162436796,0.725085977327467,-0.0331077752127466,-0.923712936828536,-0.881845519781973,0.336121642252537
0.283612825522693,-0.0405873182669712,0.931291676607909,0.261156213905699,-0.85676959703984,-0.349699956971751,-0.320533235991802,0.888952741030828
1.39895476106847,0.237988211554759,0.923790337341235,-0.286786419049139,-0.671295712778639,0.638683409993275,0.46608474308981,0.823566919323153
2.79260358043361,0.49713240740683,0.619633654856772,-0.74278824770544,0.307964754662319,0.875231350878242,0.929849748005817,0.182929437512415
3.28463718009084,0.715628965816947,0.116370340552629,-0.960266732212347,0.925868013138703,0.0772464216334953,0.745158384979603,-0.587686619086481
2.86942597209421,0.875551032175652,-0.42434612496973,-0.869195063183743,0.449453523116505,-0.814513200496825,0.0384511739748483,-0.949517156468532
2.29033568545013,0.963736083679944,-0.828687254994831,-0.498715443173209,-0.560807715513682,-0.743644989875564,-0.697283518543388,-0.64735542723442
2.28312164951562,0.972876377597441,-0.966563373290781,0.0321350706531433,-0.908624598380603,0.209158628613723,-0.946165616085917,0.109416808888346
2.84077592514385,0.902133991446136,-0.793525643565535,0.552641974564054,-0.179119538906632,0.91585936261797,-0.531851610865003,0.791153516773385
2.79530138339382,0.757227813624399,-0.365150172433647,0.89530653730824,0.764325451588191,0.536552172937466,0.256565127377142,0.918790193747975
1.56080272297142,0.549982766775601,0.180758976288106,0.949764569603169,0.801248662863386,-0.480543366785474,0.865882133838922,0.401326125380144
0.354346894022341,0.297375592327062,0.668458253029017,0.698373240935431,-0.113836942399484,-0.927597138296973,0.867389903046571,-0.398576065164566
0.241489991715377,0.02015309247021,0.940821855268267,0.221986587693045,-0.894066237828386,-0.272321612409274,0.259286999624884,-0.918709263429377
1.35150050985016,-0.258865622964817,0.90997694429137,-0.32598153678423,-0.61134974191233,0.706789835790801,-0.531094493752146,-0.793011882978448
2.53799258870055,-0.516664593388342,0.585703507299268,-0.768905127732413,0.398353104596025,0.845048774375776,-0.947753172099132,-0.109784870980369
2.958243803026,-0.731930330160358,0.0724131686800318,-0.963852274122821,0.933569023313518,-0.0220323186957929,-0.697628029750127,0.650155923359564
2.68510015221861,-0.886818208400855,-0.464382099834665,-0.847731799322102,0.357478809872696,-0.862145011931074,0.0429157986953256,0.95207303988677
2.28209608756527,-0.968439123549634,-0.851372905661417,-0.457783599622444,-0.643473940624376,-0.675230511104241,0.752398572276183,0.583900470734243
2.40956435209716,-0.969941844401915,-0.963389656497729,0.0802588143156713,-0.87713418680803,0.315370873205085,0.931584462756556,-0.19461957560353
2.79663458262229,-0.891099240625202,-0.76393498651913,0.592605357610341,-0.0658523243009811,0.929132892975383,0.454918143179387,-0.835131038410219
2.3247673945426,-0.738347191173342,-0.317178563482194,0.913480848295549,0.822877267785152,0.435110817923762,-0.341374894715875,-0.886885234195976
0.98460612119242,-0.524270176366304,0.232558244916827,0.938770085445562,0.729683738649699,-0.576973881337324,-0.896276233854906,-0.313983896263027
0.153442286313484,-0.266573589562494,0.707315989801562,0.659883375741639,-0.233638779388108,-0.89985368899393,-0.819068980789687,0.479522335263361
0.439097917917463,0.0133741656374873,0.953062144253295,0.166804399120306,-0.917246001345369,-0.148627178374982,-0.164503431092635,0.934249823792346
1.81046637927297,0.292310327009671,0.889710227658194,-0.380799450262547,-0.505056530486726,0.7794777563153,0.605643179369564,0.729597395280988
2.95507383273305,0.547011045477815,0.53734174477781,-0.805183959930828,0.510369525491992,0.775601816864269,0.947846542866867,0.00998504539093562
3.28668304907931,0.756228539656274,0.0100059144419498,-0.968212808422517,0.915023579630782,-0.155733069844587,0.620272230157754,-0.716467810452825
2.83303604946021,0.902470165758552,-0.521051862317332,-0.816408984348639,0.224504906675399,-0.900388760481262,-0.145882883530601,-0.936197349095319
2.27427926666119,0.973469792530292,-0.88293249073396,-0.398653188524422,-0.73474727627962,-0.56647543844725,-0.80881402923654,-0.49330695504866
2.61036269338729,0.963226878194949,-0.957411412867561,0.14938173499534,-0.813101094612678,0.4464139274272,-0.898829484277929,0.299138092791272
3.10454067132987,0.87252428985913,-0.71969313462363,0.649169753877273,0.0840282586607372,0.923585181432638,-0.351458935770514,0.87961177381598
2.57030578921275,0.708879254512576,-0.246843785358837,0.937462176523767,0.880084293882922,0.291730246439035,0.445502183422725,0.835821201248954
1.15805284899812,0.485929277542483,0.307026465505787,0.919694616431271,0.61834767268442,-0.690485249309317,0.926038690119236,0.198158444954801
0.180127771550998,0.222302427001776,0.760901931055696,0.601170598255992,-0.386872737009445,-0.841878122170213,0.748006456294012,-0.58044146402569
0.48888471147118,-0.0599349623833774,0.966043090490531,0.0856808769788027,-0.925811854010548,0.0199972529873829,0.0375678270412113,-0.945751516598825
1.76855809874152,-0.337124081546852,0.854856173577953,-0.458173608189057,-0.349287538310531,0.856958451085031,-0.699349436480378,-0.637163555843422
2.77776112794289,-0.58599854455438,0.46334986281559,-0.852080639992377,0.647410883183439,0.660161409055463,-0.937163998261473,0.125477234505168
3.04895573915074,-0.785641620973179,-0.0803464518835778,-0.966547831225534,0.861853708825272,-0.332318575583044,-0.506121654094494,0.797830750570612
2.514396604374,-0.919250701905947,-0.597808113930679,-0.763628566219032,0.0361069133521795,-0.921890884589568,0.28565871186529,0.899703461179891
2.22329562892022,-0.97555954670971,-0.918869048234163,-0.309689683312679,-0.831244303206221,-0.397316738462968,0.87203413440641,0.358739430966705
2.4295885504841,-0.949797226018846,-0.937686823287872,0.246139264898986,-0.692411583813632,0.60557749712715,0.833980446208202,-0.437475916986935
2.40132223166358,-0.844101417288196,-0.647808204523448,0.720891366841556,0.282443800649617,0.873738996473149,0.19974436488978,-0.918965535917862
1.77349745943994,-0.667349578653065,-0.144557307151018,0.958032416123285,0.912540501856795,0.085050511145894,-0.575599745616025,-0.741827588240321
0.671860124051769,-0.434420660420445,0.406187827580751,0.879205271177171,0.437034858100807,-0.803431530848157,-0.93671690096672,-0.0344580572594386
